"cluster_number","position_number","development","analysis","product","information","design","model","modeling","insight","communicate","report","understand","implement","data analysis","data mining","analytic","processing","presentation","recommendation","pattern","optimization","improvement","business problem","documentation","extract","develop ... model","large data set","transformation","prototype","interface","decision making","evaluation","forecasting","statistical method","statistical model","decision-making","simulation","data collection","ownership","quantitative analysis","drive ... decision","solve problem","identify opportunity","predict","mapping","identify ... trend","data infrastructure","design ... experiment","formulate","forecast","test ... model","develop ... system","data gathering","test hypothesis","complex data set","cross-functionally","provide leadership","validate ... model","build model","manage data","collect data","construct","analytical method","exploratory analysis","data wrangling","data aggregation","financial model","manipulate ... data set","manipulate ... dataset","key decision","engineering design","product launch","build solution","cross functionally","product decision","normalization","business recommendation","due diligence","ensure accuracy","drive ... model","data sourcing","problem statement","product leadership","discover pattern","mine data","explore opportunity","experiment analysis","monitor ... metric","quantitative information","support platform","evaluate ... metric","provide mentorship","go-to-market strategy","cost-benefit","product operation","build dashboard","evaluate ... experiment","requirement specification","ass ... improvement","ensure data integrity","prioritize lead","cost benefit","visual display","ongoing deliverable","non-routine analysis problem","define metric","track ... activity","ad-hoc exploratory","manage decision","create rule","architect system","tactical initiative","automate report","transform data set"
0,7133,0.0016543183093089052,0,0.03123617369153237,0.0037899049167469797,0.007980430655838675,0,0,0,0,0.002835077076738291,0,0,0,0,0,0,0.0033652381725541077,0,0,0,0.003669681005927743,0,0,0,0,0,0.00429570646903397,0,0.00862720546051934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008451873893702071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7134,0,0,0,0.005978901722109459,0,0,0,0,0,0,0,0,0,0,0,0.014078345574747587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7137,0.0024764028679225333,0.0007006517827282822,0.002750496709034247,0.0028366159499578626,0.0029865415337801183,0.0031644393494921082,0,0,0.008205492361069907,0,0,0,0,0,0,0.0033396484389994277,0,0,0,0,0,0,0,0,0,0,0.006430382689842263,0,0,0,0,0,0,0.007343280788586699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010815609587293752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8421,0,0.0008315988392090532,0.00979363755377,0,0.0035447058495594115,0.011267554674041074,0.003942454801075497,0,0.004869521558935903,0,0.010202329191477065,0,0,0,0.005479917408494278,0.003963806035608543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007117060693762908,0,0,0,0,0,0,0,0,0.009983112794251653,0,0,0,0,0,0,0,0.01102335993892559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01537226913581573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7141,0.0029179783190701656,0.0024767618440057586,0,0.013369688670162841,0.0035190814699240427,0.003728700823859376,0.0019569775639073556,0.004421429773516832,0,0,0.00506428870709464,0,0.0035753301565437717,0.005113203201643705,0.010880607095419966,0.003935152016074025,0,0,0.006309858013431677,0,0,0,0,0.007454719351091156,0.007469669945002742,0,0,0,0,0,0,0,0,0,0.008848278182614754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013467316559004598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7142,0.0029826625675224597,0.0008438884772269211,0.006625580742451954,0.003416515269776834,0,0,0,0.00451944176357016,0,0,0,0.005216411761378344,0,0.005226550070645659,0,0.012067153349783645,0.006067375227363564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7144,0.009925909855853432,0.0009361167261041801,0,0,0.003990215327919338,0,0,0,0,0,0,0,0,0,0.006168650197540007,0,0,0,0,0,0,0,0,0,0,0,0.00859141293806794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7147,0.004355974828827765,0.001232441445158741,0,0.024947935243334433,0,0.005566226050005903,0.002921387370581124,0.00660033581298376,0,0,0,0,0.005337273435128292,0.007633019167921359,0,0,0.008860986842840313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014899386837177661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7148,0,0.0009040071814093138,0.0035487939069069833,0,0.0038533477836899146,0.020414391054111358,0.0021428646148325924,0.004841407271792836,0.005293516839793119,0,0,0,0,0.005598890049293238,0,0.008617879085333615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009474576004271491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7149,0.00580796643843702,0.0008216276301058271,0,0.009979174097333775,0.010506610144017825,0.0037108173666706014,0,0,0.004811134010267607,0,0,0.005078808573428315,0.0035581822900855277,0,0,0,0,0,0,0,0.006441742197455894,0.00683009727129651,0.006953095824805828,0,0,0,0.007540664593124379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7153,0.0031210335113765943,0.0017660758853305667,0,0,0.003763966005202262,0,0.004186317984647177,0.009458213175306623,0,0,0,0,0.0038241289045506835,0.005469018888356024,0.005818881371906295,0,0.012697702795410343,0.013464957447516862,0.006748946071067386,0,0.013846425238861381,0.007340594232295476,0,0,0,0,0,0,0,0,0.008720214391305868,0.015114582504279992,0,0.009254804911388905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011616336321298411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7156,0,0,0,0,0,0,0,0,0,0.03705850750307909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7158,0.001950017717253009,0.0005517209690082608,0.00216585006556803,0.00670099130207437,0,0.004983609796784672,0.001307803041902661,0,0.003230664866798055,0,0,0,0.0023893108131492194,0,0,0,0,0,0,0,0,0,0,0,0,0.005063538060117337,0.005063538060117337,0,0,0,0,0,0,0,0.005913100556819843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7159,0.001616770363703763,0.001829739502024726,0,0.011111657139087273,0.007799299385946475,0,0,0,0,0.005541459065880985,0,0.0028275876837377937,0,0,0,0.002180357926129132,0.01973314559927589,0.0034875857741231927,0,0,0,0,0.030968661777773358,0,0,0,0,0,0.004215697194325873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7161,0.003530498549312299,0,0,0,0.004257780787225882,0,0,0,0,0,0,0,0,0,0.006582291464430445,0.004761189757057493,0,0,0,0,0,0,0,0,0,0,0,0.00919291957303116,0.018411412236443606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029161240223221235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7164,0.0015080460802168352,0,0.04187400033367829,0.0051822112062119355,0.003637406749734689,0.001927037163015742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003345213569538117,0,0,0,0,0,0.003915886843502947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007954473240038732,0,0,0,0,0,0,0,0,0.008686460683500463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7166,0.002293486746996437,0.0019466972826939202,0.01018934008119505,0.0026270931809268838,0.0027659447159440863,0.002930702352086441,0,0.010425530431872075,0,0,0.007960908384258619,0.00401110449833259,0.002810155331374366,0,0,0.003092969861118788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7167,0.003737533958068267,0.0010574651905991665,0,0.012843566662309208,0,0.004775959388585311,0.0025066224969801003,0,0,0,0.012973332181754785,0,0.0045795123918693365,0.006549318915685609,0,0.005040395329230617,0.0076029455009555755,0,0,0,0,0,0,0.009548483119453176,0.00956763279992635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042052076804049474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7168,0,0,0.003767487088845229,0.003885448738177576,0,0,0,0,0,0,0.0058870583009643564,0.0059323898462734104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031037234704580342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5967,0,0.0016631976784181064,0.04570364191759333,0,0,0,0,0.008907249301016917,0.009739043117871805,0.010074157379477809,0,0,0.0072027282279886655,0.01030087052758319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03702914895165466,0,0,0,0,0,0.020845723848060507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298170874810403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7171,0.005131190688195418,0.0014517742447208897,0.022796489673182145,0.011755128809571141,0.006188215296688464,0.006556825601278139,0.0034412952924642052,0,0.008501029162210136,0,0,0,0.0062871271820579035,0,0,0,0,0,0.011095724896500618,0,0.011382230916691135,0,0,0,0.013135224691424313,0,0.0133239709124274,0.02672179164025159,0,0,0,0,0,0,0,0.011376422829128693,0,0,0,0,0,0.017550972630234703,0,0,0,0,0,0,0,0,0,0,0.020438444193606565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7173,0.006510543023731821,0,0,0,0.007851714032357408,0,0.004366374672158885,0,0,0,0,0,0,0.011408491014420095,0,0.008780043476724302,0,0.014044095402248772,0,0,0,0,0,0,0,0.01690568352329498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7176,0.006009732021906296,0.005951193678111438,0,0.003441948385929019,0,0,0,0,0.004978270179358789,0.015448707842474657,0.01043017277143561,0,0,0,0.016806893094042007,0,0.00611254179233153,0,0.006497744604402347,0,0.0066655248048116825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010655630552606613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7180,0,0.0011993654203761841,0.004708259827483361,0,0.003408211925364008,0.009028067922413306,0,0,0,0.0024215594167706286,0,0,0,0,0,0,0.005748784929544006,0,0,0,0,0,0.010149734978800574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008460559036082248,0,0,0,0,0,0,0.004987024164394076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7183,0.0034998872902142156,0,0.003887262689935684,0.004008974565113857,0,0.004472285670235956,0.004694483751569667,0,0,0,0.006074219114000795,0,0,0.006132888233185368,0,0,0,0,0,0,0,0.008231649023498972,0,0,0,0,0,0.00911321217788927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013026411828508045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7185,0,0,0.005233435372442594,0.016191889488669977,0.005682563463106917,0,0,0,0,0,0,0,0,0.008256728905377967,0,0.006354428352804358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7188,0,0.009112200046652393,0.0035771087519089004,0.02213465743929885,0,0,0.0021599619388871076,0,0.005335752346493596,0.005519352181309651,0,0,0,0,0,0,0,0,0.013928675933905031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071405207118999245,0,0.020959007713230785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7192,0.0040231262538675035,0.0011382681785851493,0,0,0,0,0,0,0,0.0068946060470844815,0,0.007036090282789394,0,0,0.015001501477074039,0,0,0.017356822224706123,0.008699638124831049,0,0.008924274074216306,0,0,0,0,0,0,0,0,0.010852435381825627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7194,0.006407201070974172,0,0.007116364501152098,0,0.0077270836508914155,0,0,0.00970843045507664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015069579693812934,0,0,0,0.016637339340385537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7195,0.004922605700870402,0.0013927590315208536,0,0,0,0,0,0.007458916081339371,0,0,0.008543413875789737,0.008609199898860194,0.006031552906364493,0,0.009177747854876598,0,0,0,0.010644679169000594,0,0,0.011577847813539207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7196,0.007688641285169007,0,0.034158549605530074,0,0.0092725003810697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7198,0,0.002015404245612529,0,0.004079721175086455,0,0.004551208358534237,0.00238866379123986,0,0.005900714359651741,0.006103754176977732,0.0061814112160125745,0.012458018677174162,0.004364005926369603,0.006241115672594522,0,0.01921280101965553,0.007245159830322373,0.007682946308289033,0.007701738457571017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010340560085445621,0,0,0,0,0,0,0,0,0,0,0,0,0.012732545225470066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7200,0.002890121724138708,0,0.006420013798175402,0.0033105136026954527,0.0034854864200918323,0,0,0,0,0,0,0,0,0,0,0.0038975849323883535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012622513336960964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7202,0.006959545990885739,0.0019690731135294823,0,0,0,0,0.004667503959893979,0,0.011530131507365472,0,0.012078619617495834,0,0.008527367902101525,0,0,0,0,0,0,0.01149430377809507,0,0,0,0,0,0,0,0,0.018146880451437235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7203,0.01258141301209474,0,0,0.0036028706481282978,0,0,0.0021094693221339026,0,0,0,0,0,0,0,0.01759266991402319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006973599448504861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7204,0,0.0013177643144389613,0.015519148739050923,0,0.005616995423147991,0,0,0.00705728213849802,0,0,0,0,0,0,0,0.006281108025656616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015154974808028415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7205,0.01593369740018577,0.002254070537856118,0,0,0.009608018486963668,0.010180334486195005,0.005343063743562845,0,0,0,0,0.013933310362628995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03693588214800083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7206,0.007251263487509693,0.0020516091123001794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018525200782651675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025592094065183976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7207,0.005358234523956277,0,0.005951295976627197,0,0.012924060265650244,0.013693901255766732,0,0,0,0,0,0,0,0,0,0.007226053480843894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7209,0,0.001127035268928059,0,0.004562846051083535,0,0.005090167243097503,0,0,0,0,0,0,0,0.00698019516013861,0,0.005372000285101052,0,0,0,0.006578976504567573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7211,0,0,0,0.004474532901707725,0.004711028419414444,0.004991647877102067,0,0.005919010825837049,0,0,0,0.0068318166939342175,0,0,0,0.005268026086034581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7214,0.00878417307450656,0.0007100906150344662,0,0.007187073572691164,0,0.01122474185835387,0.0008416017502814015,0,0,0,0.002177906542429301,0.0021946768654089194,0,0,0,0.0016923192607986735,0,0,0,0.004145096077489206,0,0,0.003004602029993814,0,0,0,0,0.003267535143574806,0,0.0033850601553673714,0.007012317479433527,0.0030385792806531795,0,0,0,0.0027822132514760327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7215,0,0.0029663958593431163,0.005822480046397171,0,0,0,0,0,0,0.008983880606807052,0,0,0,0,0.01954741101558132,0,0,0.022616465323101916,0.01133589210205258,0,0,0,0,0.013392677622090171,0,0,0,0,0,0.014141052164197029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018501643761410058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08393964227003431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
